00961,18.413286, -66.164617
00962,18.444614, -66.148839
00965,18.433757, -66.114752
00966,18.401521, -66.117597
00968,18.406085, -66.101232
00969,18.368062, -66.108062
00971,18.318884, -66.119190
00976,18.336176, -65.994099
00979,18.444394, -66.030036
00982,18.411261, -65.992045
00983,18.417816, -65.975819
00985,18.410770, -65.947928
00987,18.338161, -65.941083
01001,42.062368, -72.625754
01002,42.364061, -72.458739
01003,42.389941, -72.524108
01005,42.418848, -72.106598
01007,42.279010, -72.400468
01008,42.190144, -72.954350
01009,42.211969, -72.341433
01010,42.128176, -72.205352
01011,42.300281, -72.968716
01012,42.375425, -72.858192
01013,42.154904, -72.602804
01020,42.172602, -72.562073
01022,42.197741, -72.542713
01026,42.465495, -72.918267
01027,42.295008, -72.751877
01028,42.062378, -72.498111
01029,42.193395, -73.044647
01030,42.072925, -72.686972
01031,42.329399, -72.198187
01032,42.457613, -72.814780
01033,42.244949, -72.500143
01034,42.098676, -72.961564
01035,42.356491, -72.568632
01036,42.062946, -72.417297
01037,42.372728, -72.195412
01038,42.385496, -72.606929
01039,42.404278, -72.688922
01040,42.211656, -72.642448
01050,42.286762, -72.869695
01053,42.356301, -72.713584
01054,42.468898, -72.484579
01056,42.183577, -72.457812
01057,42.093596, -72.321494
01060,42.321488, -72.630588
01062,42.328308, -72.703924
01063,42.318882, -72.638530
01066,42.406903, -72.655018
01068,42.350862, -72.044248
01069,42.187794, -72.308469
01070,42.518446, -72.919017
01071,42.160060, -72.873853
01072,42.456968, -72.417244
01073,42.226949, -72.741588
01074,42.387603, -72.093230
01075,42.256208, -72.581030
01077,42.052570, -72.777353
01079,42.197913, -72.329709
01080,42.185727, -72.361558
01081,42.061313, -72.234411
01082,42.293533, -72.278599
01083,42.203642, -72.194599
01084,42.392370, -72.882235
01085,42.153503, -72.771602
01086,42.130446, -72.793967
01088,42.391709, -72.646494
01089,42.125451, -72.649734
01092,42.191868, -72.235108
01093,42.441943, -72.661817
01094,42.359108, -72.136800
01095,42.138499, -72.420715
01096,42.397140, -72.763572
01097,42.178038, -72.832612
01098,42.394315, -72.943115
01103,42.104106, -72.592027
01104,42.134009, -72.565378
01105,42.099958, -72.580765
01106,42.047565, -72.571130
01107,42.121060, -72.607068
01108,42.080692, -72.560791
01109,42.119674, -72.549726
01118,42.094194, -72.525081
01119,42.124978, -72.511210
01128,42.092296, -72.489135
01129,42.118690, -72.488200
01151,42.151860, -72.509131
01199,42.120563, -72.604468
01201,42.448236, -73.273727
01220,42.623799, -73.116736
01222,42.058703, -73.322175
01223,42.312225, -73.110124
01224,42.513163, -73.195743
01225,42.563401, -73.153335
01226,42.481119, -73.135073
01229,42.276338, -73.335896
01230,42.173192, -73.324283
01235,42.425676, -73.063012
01236,42.266496, -73.378393
01237,42.547818, -73.268033
01238,42.297501, -73.230148
01240,42.367858, -73.269763
01242,42.333734, -73.249199
01243,42.350122, -73.024112
01244,42.118094, -73.257497
01245,42.186893, -73.223105
01247,42.698526, -73.084300
01253,42.206683, -73.113214
01254,42.382019, -73.365492
01255,42.107496, -73.118607
01256,42.594166, -73.022320
01257,42.085244, -73.367483
01258,42.109280, -73.462886
01259,42.075469, -73.234376
01260,42.295696, -73.342543
01262,42.292202, -73.319209
01264,42.231590, -73.202428
01266,42.312354, -73.388044
01267,42.671617, -73.246981
01270,42.515272, -73.031166
01301,42.626761, -72.601530
01330,42.513947, -72.821517
01331,42.562408, -72.191080
01337,42.689307, -72.582249
01338,42.572604, -72.824306
01339,42.603776, -72.889644
01340,42.694731, -72.710956
01341,42.496937, -72.709414
01342,42.543889, -72.609458
01343,42.657625, -72.978933
01344,42.613418, -72.426427
01346,42.693275, -72.823113
01347,42.559294, -72.518753
01349,42.563061, -72.482122
01350,42.727772, -72.985346
01351,42.539880, -72.521689
01354,42.624076, -72.508643
01355,42.458551, -72.327191
01360,42.677091, -72.453876
01364,42.605437, -72.292074
01366,42.475621, -72.192468
01367,42.695532, -72.909148
01368,42.679456, -72.176935
01370,42.593338, -72.726941
01373,42.475481, -72.615403
01375,42.466691, -72.546751
01376,42.595280, -72.555002
01378,42.673533, -72.353213
01379,42.556310, -72.407148
01420,42.584925, -71.816862
01430,42.657005, -71.923442
01431,42.676293, -71.832523
01432,42.566573, -71.575135
01434,42.538903, -71.612027
01436,42.602059, -72.087015
01438,42.562243, -72.031402
01440,42.584206, -71.988737
01450,42.611760, -71.565269
01451,42.501908, -71.568201
01452,42.489598, -72.002878
01453,42.519977, -71.763202
01460,42.535931, -71.490569
01462,42.582607, -71.720464
01463,42.670643, -71.602858
01464,42.573654, -71.640986
01467,42.489646, -71.609577
01468,42.542767, -72.068345
01469,42.664828, -71.695087
01473,42.554600, -71.905440
01474,42.669685, -71.752751
01475,42.668160, -72.055644
01501,42.198708, -71.846006
01503,42.384929, -71.633889
01504,42.039991, -71.532406
01505,42.355049, -71.716157
01506,42.180788, -72.107891
01507,42.133935, -71.968025
01510,42.411887, -71.690005
01515,42.209682, -72.040178
01516,42.053072, -71.752241
01518,42.127477, -72.118818
01519,42.203404, -71.679739
01520,42.336372, -71.850626
01521,42.046799, -72.180144
01522,42.375634, -71.867382
01523,42.483569, -71.675585
01524,42.249603, -71.919217
01525,42.106794, -71.630518
01527,42.192246, -71.777649
01529,42.036642, -71.578779
01531,42.319125, -72.130814
01532,42.323342, -71.646236
01534,42.142074, -71.643348
01535,42.267564, -72.066876
01536,42.231309, -71.692642
01537,42.158966, -71.897051
01540,42.116263, -71.857465
01541,42.454125, -71.877540
01542,42.204251, -71.908907
01543,42.388285, -71.969865
01545,42.284767, -71.714228
01550,42.059737, -72.033908
01560,42.175395, -71.674223
01561,42.443970, -71.685583
01562,42.247211, -71.991867
01564,42.447924, -71.776045
01566,42.103214, -72.079545
01568,42.176526, -71.603588
01569,42.055930, -71.631232
01570,42.047532, -71.846952
01571,42.053778, -71.935075
01581,42.268426, -71.613309
01583,42.369417, -71.785036
01585,42.240796, -72.162645
01588,42.118794, -71.672494
01590,42.132051, -71.750318
01602,42.269189, -71.850728
01603,42.243826, -71.843569
01604,42.253254, -71.767957
01605,42.289683, -71.787793
01606,42.315249, -71.795741
01607,42.225974, -71.788894
01608,42.261980, -71.801462
01609,42.285114, -71.829987
01610,42.247049, -71.808366
01611,42.237604, -71.875838
01612,42.296798, -71.928991
01701,42.319587, -71.442800
01702,42.282379, -71.436621
01718,42.519816, -71.429283
01719,42.485985, -71.520985
01720,42.483953, -71.438495
01721,42.257755, -71.473526
01730,42.499295, -71.281889
01731,42.456748, -71.279484
01740,42.439941, -71.601879
01741,42.536620, -71.361832
01742,42.462911, -71.364496
01745,42.292114, -71.499197
01746,42.195951, -71.453430
01747,42.123007, -71.531404
01748,42.224096, -71.540489
01749,42.389071, -71.545864
01752,42.349617, -71.547214
01754,42.425955, -71.456256
01756,42.093870, -71.544519
01757,42.158692, -71.521419
01760,42.284822, -71.348811
01770,42.231947, -71.372963
01772,42.302877, -71.530828
01773,42.425506, -71.310812
01775,42.429688, -71.512514
01776,42.383367, -71.421070
01778,42.343687, -71.381186
01801,42.488769, -71.154438
01803,42.503227, -71.201713
01810,42.648044, -71.161751
01821,42.549330, -71.251725
01824,42.590790, -71.355182
01826,42.679723, -71.300680
01827,42.676149, -71.499772
01830,42.796313, -71.053436
01832,42.791114, -71.132859
01833,42.727879, -70.982036
01834,42.753900, -71.015935
01835,42.751233, -71.094300
01840,42.706763, -71.160403
01841,42.712015, -71.164873
01843,42.689974, -71.160383
01844,42.742468, -71.179218
01845,42.673909, -71.091334
01850,42.656045, -71.303309
01851,42.627812, -71.335330
01852,42.631912, -71.296025
01854,42.649481, -71.348229
01860,42.838603, -71.011997
01862,42.578543, -71.295592
01863,42.633780, -71.389470
01864,42.578222, -71.084398
01867,42.535183, -71.105423
01876,42.611801, -71.227571
01879,42.667762, -71.428820
01880,42.501524, -71.067489
01886,42.585541, -71.440250
01887,42.564647, -71.164516
01890,42.452752, -71.144319
01901,42.460419, -70.946379
01902,42.471039, -70.941535
01904,42.492456, -70.973930
01905,42.465998, -70.975792
01906,42.468432, -71.013946
01907,42.474145, -70.906597
01908,42.428256, -70.926041
01913,42.851293, -70.955810
01915,42.570665, -70.867583
01921,42.683108, -71.018330
01922,42.757313, -70.914241
01923,42.574174, -70.950516
01929,42.640420, -70.771172
01930,42.619910, -70.681824
01937,42.585723, -70.984051
01938,42.683860, -70.842666
01940,42.534146, -71.038333
01944,42.576636, -70.767154
01945,42.501835, -70.859126
01949,42.606666, -71.010316
01950,42.812358, -70.891095
01951,42.773351, -70.850211
01952,42.844793, -70.841476
01960,42.534279, -70.969782
01966,42.640715, -70.620248
01969,42.720873, -70.891220
01970,42.524435, -70.870859
01982,42.626223, -70.857230
01983,42.641379, -70.943440
01984,42.600633, -70.883303
01985,42.799565, -70.964428
02019,42.076682, -71.474490
02021,42.175737, -71.125385
02025,42.236423, -70.814436
02026,42.246872, -71.179462
02030,42.234160, -71.291167
02032,42.156882, -71.216187
02035,42.061338, -71.245802
02038,42.084858, -71.410571
02043,42.216098, -70.881270
02045,42.292253, -70.923919
02047,42.133914, -70.686037
02048,42.017302, -71.216410
02050,42.115139, -70.710331
02052,42.184599, -71.305307
02053,42.156203, -71.430345
02054,42.173091, -71.363751
02056,42.113655, -71.334163
02061,42.164569, -70.818844
02062,42.187360, -71.195955
02066,42.202273, -70.758184
02067,42.107600, -71.181828
02071,42.103425, -71.273589
02072,42.119006, -71.103650
02081,42.146694, -71.270532
02090,42.219645, -71.216769
02093,42.052671, -71.356858
02108,42.357768, -71.064858
02109,42.367032, -71.050493
02110,42.361962, -71.047846
02111,42.350518, -71.059077
02113,42.365331, -71.055233
02114,42.363174, -71.068646
02115,42.337105, -71.105696
02116,42.350579, -71.076397
02118,42.337582, -71.070482
02119,42.324029, -71.085017
02120,42.332090, -71.096545
02121,42.306267, -71.085897
02122,42.291413, -71.042158
02124,42.285805, -71.070571
02125,42.315682, -71.055555
02126,42.274227, -71.097423
02127,42.334992, -71.039093
02128,42.361129, -71.006975
02129,42.379657, -71.061487
02130,42.309174, -71.113835
02131,42.284333, -71.126228
02132,42.280455, -71.162017
02134,42.358016, -71.128608
02135,42.349688, -71.153964
02136,42.255083, -71.129220
02138,42.379637, -71.135152
02139,42.362986, -71.103353
02140,42.392157, -71.133996
02141,42.370300, -71.082560
02142,42.361471, -71.081994
02143,42.381409, -71.096714
02144,42.399655, -71.122550
02145,42.391577, -71.089910
02148,42.429380, -71.058706
02149,42.405938, -71.054649
02150,42.396824, -71.031348
02151,42.418290, -71.001251
02152,42.373055, -70.974807
02155,42.423840, -71.107673
02163,42.366168, -71.122850
02169,42.248386, -71.002279
02170,42.266415, -71.015576
02171,42.293310, -71.018208
02176,42.455723, -71.059019
02180,42.474208, -71.097665
02184,42.206188, -71.002320
02186,42.241557, -71.082432
02188,42.204578, -70.957749
02189,42.209776, -70.928189
02190,42.166731, -70.952363
02191,42.243453, -70.942033
02199,42.347476, -71.082035
02203,42.360598, -71.058775
02210,42.347472, -71.039271
02215,42.347635, -71.103082
02301,42.078371, -71.042304
02302,42.088907, -70.998375
02322,42.132460, -71.054013
02324,41.972387, -70.978778
02330,41.878644, -70.743198
02332,42.044325, -70.706075
02333,42.037278, -70.940459
02338,42.002811, -70.863473
02339,42.122956, -70.856310
02341,42.050464, -70.867418
02343,42.140244, -70.997347
02346,41.878004, -70.869267
02347,41.834412, -70.957163
02351,42.119964, -70.957216
02356,42.060532, -71.119676
02357,42.054978, -71.080651
02359,42.067804, -70.805713
02360,41.882056, -70.631290
02364,41.987196, -70.741942
02366,41.850984, -70.654984
02367,41.959100, -70.802753
02368,42.176446, -71.051567
02370,42.130399, -70.910615
02375,42.003041, -71.076928
02379,42.021617, -71.026717
02382,42.078974, -70.939390
02420,42.457055, -71.215464
02421,42.438547, -71.239573
02445,42.325483, -71.135045
02446,42.343503, -71.122248
02451,42.397823, -71.255708
02452,42.392721, -71.213532
02453,42.369542, -71.240513
02457,42.299388, -71.274242
02458,42.353585, -71.188192
02459,42.314779, -71.192017
02460,42.351824, -71.208490
02461,42.317362, -71.206508
02462,42.328708, -71.255900
02464,42.312975, -71.218882
02465,42.348912, -71.226330
02466,42.344457, -71.248617
02467,42.314344, -71.152759
02468,42.328553, -71.229530
02472,42.369451, -71.177925
02474,42.420949, -71.156370
02476,42.415637, -71.175670
02478,42.395317, -71.180284
02481,42.311927, -71.275531
02482,42.293103, -71.298537
02492,42.276029, -71.244543
02493,42.360502, -71.303433
02494,42.299490, -71.232519
02532,41.751759, -70.597552
02534,41.668942, -70.619407
02535,41.337159, -70.761031
02536,41.596305, -70.567467
02537,41.728418, -70.435812
02538,41.777476, -70.642148
02539,41.377655, -70.522080
02540,41.573881, -70.632049
02542,41.707839, -70.545520
02543,41.478974, -70.766911
02553,41.711561, -70.622853
02554,41.291167, -70.092826
02556,41.639445, -70.624515
02557,41.441713, -70.576143
02558,41.745017, -70.653513
02559,41.690243, -70.616283
02561,41.766737, -70.540595
02562,41.787209, -70.526717
02563,41.728137, -70.476549
02564,41.271979, -69.984406
02568,41.458608, -70.613479
02571,41.761187, -70.695991
02575,41.400252, -70.656934
02576,41.772221, -70.762948
02584,41.258688, -70.007142
02601,41.657961, -70.298093
02630,41.706769, -70.312530
02631,41.747513, -70.066223
02632,41.659097, -70.346877
02633,41.689734, -69.972126
02635,41.624054, -70.439397
02637,41.705726, -70.270928
02638,41.730228, -70.197398
02639,41.668067, -70.136979
02641,41.751246, -70.153472
02642,41.841331, -69.977436
02643,41.797777, -69.937327
02644,41.683488, -70.510786
02645,41.711052, -70.057609
02646,41.670596, -70.071449
02647,41.630127, -70.310144
02648,41.670946, -70.415370
02649,41.616801, -70.490097
02650,41.701947, -69.961375
02651,41.874985, -70.003492
02652,42.049537, -70.094991
02653,41.769125, -69.973580
02655,41.627984, -70.392013
02657,42.059829, -70.200407
02659,41.681465, -70.023537
02660,41.707699, -70.158560
02663,41.894444, -70.012180
02664,41.674727, -70.195648
02666,41.990780, -70.045714
02667,41.921997, -70.023356
02668,41.716216, -70.363070
02669,41.666693, -69.989716
02670,41.660113, -70.170678
02671,41.670839, -70.113400
02672,41.635700, -70.313634
02673,41.655712, -70.247044
02675,41.704155, -70.231801
02702,41.785113, -71.059047
02703,41.931653, -71.294503
02713,41.441295, -70.902217
02715,41.803649, -71.153380
02717,41.760108, -70.972874
02718,41.862486, -71.011690
02719,41.633619, -70.871306
02720,41.725050, -71.121329
02721,41.675125, -71.148281
02723,41.692705, -71.129726
02724,41.683936, -71.177500
02725,41.720043, -71.188272
02726,41.759700, -71.144592
02738,41.704138, -70.752225
02739,41.665794, -70.814531
02740,41.637485, -70.938265
02743,41.718217, -70.901151
02744,41.606252, -70.913632
02745,41.700737, -70.950546
02746,41.660995, -70.940137
02747,41.664711, -71.015699
02748,41.553084, -70.971453
02760,41.972509, -71.334397
02762,42.012800, -71.336602
02763,41.966866, -71.308574
02764,41.851929, -71.153598
02766,41.965341, -71.181780
02767,41.940996, -71.048499
02769,41.846878, -71.244870
02770,41.759846, -70.838449
02771,41.842106, -71.322309
02777,41.758163, -71.214181
02779,41.838061, -71.077615
02780,41.909112, -71.118346
02790,41.599176, -71.082371
02791,41.528538, -71.078091
02802,41.952130, -71.456233
02804,41.434772, -71.769527
02806,41.734753, -71.319732
02807,41.176815, -71.577085
02808,41.408251, -71.749674
02809,41.675730, -71.273331
02812,41.478948, -71.652334
02813,41.394216, -71.669822
02814,41.895948, -71.700406
02815,41.774630, -71.647954
02816,41.696499, -71.622662
02817,41.637083, -71.678361
02818,41.642919, -71.485719
02822,41.570210, -71.626993
02825,41.782067, -71.726833
02826,41.982746, -71.653144
02827,41.698748, -71.739118
02828,41.879928, -71.563999
02830,41.974930, -71.651187
02831,41.774762, -71.620289
02832,41.514717, -71.729622
02833,41.492067, -71.769901
02835,41.510088, -71.378366
02836,41.454681, -71.620208
02837,41.518769, -71.167247
02838,41.965257, -71.476374
02839,41.940757, -71.641513
02840,41.478216, -71.322375
02841,41.511864, -71.332175
02842,41.518673, -71.281685
02852,41.588565, -71.459811
02857,41.822761, -71.633605
02858,41.964461, -71.651336
02859,41.959073, -71.757323
02860,41.870562, -71.388681
02861,41.878603, -71.353131
02863,41.890064, -71.393481
02864,41.966913, -71.428933
02865,41.915455, -71.449815
02871,41.587299, -71.261246
02872,41.597055, -71.320666
02873,41.533083, -71.780518
02874,41.508687, -71.481743
02875,41.456486, -71.638865
02876,41.994278, -71.585490
02878,41.609436, -71.178113
02879,41.424019, -71.534277
02881,41.478083, -71.524717
02882,41.415152, -71.465251
02885,41.725138, -71.258805
02886,41.703849, -71.455568
02888,41.747671, -71.406118
02889,41.700591, -71.376927
02891,41.361854, -71.789689
02892,41.492004, -71.594774
02893,41.679006, -71.518688
02894,41.444477, -71.703238
02895,42.001706, -71.499949
02896,41.975186, -71.544069
02898,41.517640, -71.668521
02903,41.818230, -71.409088
02904,41.858334, -71.436294
02905,41.784725, -71.396103
02906,41.840169, -71.390408
02907,41.798593, -71.424630
02908,41.839825, -71.436794
02909,41.821417, -71.453215
02910,41.774999, -71.435594
02911,41.854888, -71.472812
02912,41.825593, -71.402239
02914,41.814838, -71.365333
02915,41.772847, -71.354839
02916,41.842661, -71.352438
02917,41.905774, -71.523305
02919,41.827440, -71.519879
02920,41.767344, -71.465508
02921,41.768455, -71.515778
03031,42.874864, -71.600503
03032,42.997261, -71.363424
03033,42.749263, -71.675670
03034,43.056870, -71.340559
03036,42.984530, -71.255104
03037,43.141274, -71.248197
03038,42.892761, -71.276763
03042,43.054187, -71.084193
03043,42.997000, -71.817788
03044,43.000370, -71.119161
03045,43.021515, -71.563462
03046,43.116338, -71.595355
03047,42.938740, -71.879424
03048,42.742874, -71.761755
03049,42.749626, -71.585401
03051,42.760508, -71.409494
03052,42.846081, -71.468283
03053,42.869839, -71.387845
03054,42.852034, -71.519876
03055,42.818645, -71.673354
03057,42.908885, -71.694199
03060,42.741087, -71.458266
03062,42.722323, -71.501176
03063,42.782084, -71.518043
03064,42.779378, -71.474918
03070,42.981209, -71.677520
03071,42.746257, -71.874434
03076,42.730992, -71.337073
03077,43.038038, -71.205107
03079,42.788264, -71.221726
03082,42.896409, -71.768341
03084,42.826913, -71.875292
03086,42.832235, -71.759609
03087,42.811092, -71.302688
03101,42.989027, -71.466111
03102,43.011907, -71.491063
03103,42.950538, -71.446547
03104,43.009552, -71.439782
03106,43.082584, -71.446878
03109,42.963734, -71.400350
03110,42.935584, -71.536871
03215,43.942653, -71.447732
03216,43.451175, -71.797940
03217,43.726075, -71.642508
03218,43.338034, -71.277262
03220,43.474458, -71.482210
03221,43.258003, -71.960169
03222,43.642709, -71.789139
03223,43.855414, -71.685470
03224,43.362490, -71.558020
03225,43.363816, -71.241730
03226,43.711764, -71.504236
03227,43.841192, -71.480852
03229,43.202187, -71.696803
03230,43.508647, -71.890241
03231,43.473341, -71.762339
03233,43.424011, -71.931200
03234,43.204812, -71.348563
03235,43.449136, -71.674267
03237,43.423058, -71.387218
03238,43.984428, -71.911271
03240,43.574714, -71.952004
03241,43.751504, -71.817394
03242,43.169407, -71.831201
03243,43.528306, -71.769192
03244,43.128103, -71.916940
03245,43.761590, -71.583345
03246,43.576496, -71.482301
03249,43.519156, -71.375593
03251,44.100673, -71.494074
03253,43.631211, -71.498585
03254,43.717721, -71.369179
03255,43.314026, -72.024551
03256,43.623334, -71.632615
03257,43.417721, -71.990609
03258,43.265259, -71.408835
03259,43.875712, -71.395018
03260,43.343127, -71.923616
03261,43.211856, -71.223393
03262,43.999889, -71.714447
03263,43.288501, -71.309368
03264,43.738799, -71.702722
03266,43.782855, -71.884727
03268,43.386099, -71.772917
03269,43.524186, -71.601607
03273,43.301982, -71.926953
03275,43.170513, -71.417063
03276,43.431031, -71.575998
03278,43.308930, -71.835506
03279,43.965830, -71.859100
03280,43.190068, -72.093879
03281,43.078057, -71.703708
03282,43.858721, -71.923718
03284,43.473002, -72.013536
03285,43.947870, -71.635802
03287,43.443115, -71.922637
03290,43.129847, -71.131859
03291,43.179131, -71.142619
03293,43.970620, -71.679913
03301,43.238549, -71.555988
03303,43.311685, -71.665421
03304,43.133177, -71.537242
03307,43.333988, -71.446658
03431,42.965044, -72.294803
03440,43.050291, -71.981967
03441,42.780669, -72.446994
03442,43.020281, -71.903693
03443,42.875727, -72.456114
03444,42.889279, -72.069849
03445,43.020616, -72.214374
03446,42.858271, -72.296360
03447,42.753205, -72.153028
03448,43.052622, -72.274498
03449,42.977339, -71.997821
03450,42.948515, -72.068894
03451,42.809298, -72.504822
03452,42.829254, -72.059901
03455,42.901769, -72.172904
03456,43.138544, -72.208769
03457,42.999482, -72.121703
03458,42.868369, -71.940102
03461,42.756663, -72.013247
03462,42.889241, -72.388978
